member_id,gender,status,mem_duration
SBcoMcoQOp,M,C,8
r3S1F7DLgq,F,C,8
wsDj3jtKCc,F,C,8
kN5Z6keKjr,M,C,10
2zDIQQadWk,M,C,11
TnrONEUnXw,M,C,7
XQzdoI8oS5,F,C,8
qtTdPptJvy,M,C,10
UgVOdNJwUW,M,C,12
6KGyovSI8I,M,C,7
wgGjsbHlBf,M,C,6
5YrwTTf2GL,M,C,4
w8Z7LFSWcK,F,C,9
tjy23fVNCI,F,C,10
24UchuIv6d,M,C,9
cvs544Chcl,M,C,9
ynBA4B6S0d,F,C,6
nV0Zdx71VW,M,C,5
dgkGRvUUdo,M,C,12
IWrz2hACM0,M,C,8
XkURGr9jlw,F,C,7
YDd6E0Rd3P,M,C,8
kiEOPPAhpq,M,C,6
xQ9TowCfs0,M,C,14
G9a9QTjdru,F,C,8
SJImiiVxSN,M,C,6
UCl9vZyIdW,F,C,8
6zUJ0GeCWm,F,C,4
QJ6G7qSM3M,M,C,9
KxAbZ0pEHD,M,C,6
Xd0AT8M5r7,M,C,8
pN6mx8fy1Z,F,C,7
DDzjjUgafP,F,C,7
PDyyLIroza,M,C,9
nJx31gduzq,M,C,9
oZa5t7PlMe,F,C,14
5AQMiGLRl8,F,C,4
WvbH0uqmjI,F,C,8
7kHb1Rk1On,F,C,11
wZCDpziHf7,F,C,5
Vq5V1rpHnS,F,C,10
DGZwQFPj24,M,C,11
vGdc5Jl3de,M,C,13
9rAQ9gN3H9,F,C,9
204ovtVi9X,F,C,8
cCcebuewqN,M,C,11
mkwp0gkuqK,M,C,8
Ky8kbvbVRc,M,C,13
xEM2zD1JS3,M,C,3
mnC5CDWMOe,M,C,23
EA07KN0uLz,M,C,6
58HIqP7BkU,M,C,9
2lBcB6GB3v,M,C,7
g6TUDrtAXB,M,C,11
H0EInbYL7M,F,C,11
Crx5tRYozM,F,C,7
nN6qoeXh6x,F,C,7
0NpMau1OlY,M,C,8
nr7uekHU51,M,C,21
7w8BP9ATQn,F,C,5
t56GgxDxXs,F,C,15
1r51SgIzJj,M,C,5
ynYsgAesvy,M,C,10
TMdc01dgho,M,C,9
Go2RLml9Wn,F,C,5
5RtoNiccne,M,C,14
bEaIW7PTVD,M,C,9
GkrfmXeY2c,M,C,7
MXZlNkfoBn,F,C,11
DSFtBYVnda,M,C,7
eaTuYXXl1N,M,C,7
e7hEc2HPkM,M,C,10
PrOWu7vfrl,M,C,9
nWWHOePbBo,F,C,8
3JcbnZt4np,M,C,11
EiwyWaflMx,M,C,10
6Zw27bnIgd,M,C,9
NFY9mzjymY,M,C,8
PeAgSasGcD,M,C,11
aBiXYu9fsa,M,C,10
Hv5MGvlKyj,M,C,14
Y3kU4GJI1d,F,C,11
5b6lUMSwKx,F,C,5
QNKCGSsH3z,F,C,11
WMVa6N92Aa,M,C,7
wtWcJvGpor,F,C,8
7iXWWl1NDr,M,C,6
sEj0U2oUhk,F,C,10
n7qzCrt9ee,M,C,7
Bc2X7iV9bf,M,C,8
TYDGENUNkP,M,C,13
DWlv5n0xpp,M,C,17
KxR8dVHdJj,F,C,7
XUK1cngZap,F,C,5
SHhsEut6xO,M,C,12
Q8tX3iHrht,F,C,5
NW7EtXwLzc,F,C,6
NwfN0Ssfs4,M,C,8
Y3BxHnUTcl,F,C,15
fzgfPGFQIz,F,C,6
45whoRdwQI,M,C,13
l4lMnmHWVN,F,C,9
EOhqUSszX1,M,C,9
ztJp8cMuHt,F,C,4
dRxTcwwXB7,F,C,11
AlE2dnBPoy,F,C,10
9j3bgBr6Ns,M,C,8
lMByRwGqfx,M,C,9
0TMqSm3LFk,M,C,10
7hUUbrkV2t,F,C,9
m6i6WIb1G8,M,C,11
cTc1FRKxUF,M,C,8
df2jpLzLDa,M,C,13
usYuqpz7rZ,F,C,4
4cp9eEv6Dh,F,C,8
nmCQAdz8d0,F,C,9
2r2EWtiJHP,M,C,11
KLc1n1wPW4,F,C,9
ctl4q8JKVl,F,C,10
2DYnhEHBMo,F,C,10
R7euL2tip4,F,C,4
tN0XeOn8oh,F,C,14
xsIhRRhhxM,M,C,9
8FF2qYw0TB,M,C,10
RV2YmwJPDN,M,C,7
rot5sgmLav,F,C,10
52dVk0y2X7,F,C,8
0XuWYD2Q20,M,C,5
b1KM3KrdJi,M,C,8
cC6o6oHjfI,F,C,8
DYeaE9mwVO,F,C,5
vjAmIyW4FU,M,C,13
s0iRQzXfJd,M,C,10
i7a3AyDmn0,F,C,9
mA96j9Fmtm,M,C,15
AER8uDHxan,F,C,8
3zAQO1GxxZ,M,C,9
iUeAv9uiW6,F,C,9
xqqKW6TUAW,F,C,13
vziH6MUKkg,F,C,9
GLBwLuN6Fa,M,C,9
7fAbAfJFba,F,C,10
mNsyLxdonf,F,C,9
vDOtj1fUqd,F,C,9
XnpJ0iVa7v,M,C,9
IjTMj5IT9N,M,C,12
383KYZXtMB,M,C,10
ww3ObWSQ0V,M,C,6
4p7JacG8oU,F,C,9
sz5DHe3uyq,F,C,4
cignYf3TJE,M,C,6
WUqdPhkWqN,F,C,8
zTOMG9YQ47,M,C,10
kVy63lbZHn,F,C,8
sMQN6E8N0G,M,C,15
GgsEC4yUqg,F,C,8
JPaOznGtls,F,C,10
vThIcAUliX,M,C,7
bbuGjEXbdI,M,C,8
2PODzRPKW3,M,C,9
K0AdZZjVXK,M,C,10
MV2blbNJxG,M,C,8
AS8hXZyeMC,F,C,12
okmraWpuvJ,M,C,11
3TEr9pabTj,F,C,9
V2GqwYPELN,M,C,14
xpdoadxelw,M,C,10
rWnRzUotDI,F,C,7
E6g5yADqDD,F,C,4
6Xk14D6KXM,F,C,12
xtzUrWJ8Jp,F,C,10
YxmDtEKWpc,F,C,5
Y8UqDgeMUR,M,C,16
u9zMgmV3Eb,F,C,5
ijq7sAAqR4,F,C,11
uGq15NSnHG,F,C,9
7vxp4uDgCl,M,C,11
4PfdiRBa7y,F,C,9
cbEUxGbOUg,M,C,7
6lR5yPDFC1,F,C,7
zm6Y0QtYDG,M,C,10
YZH2wseOYs,F,C,9
OHZgKXYcvX,M,C,6
AXPjGHAy4d,M,C,8
XUq2apSq7T,F,C,7
mRk9TNpAWy,M,C,10
a0YosZZ5KY,F,C,9
ukVFsXGdy8,M,C,10
udzhM3AYYs,M,C,7
8Ve9OpVss6,M,C,11
EuEmQHkD3L,M,C,6
YuYDcD8Akm,F,C,8
vE4Qqc8JVc,F,C,8
Bo1mBlLsRH,M,C,9
Aoax8idDej,M,C,14
kU1zdQZwze,F,C,10
ma6c79kTQj,F,C,12
911HYSELZt,F,C,9
6R0Wtpbrvl,M,C,8
tk1cTk77db,M,C,7
O59PdNPBPX,M,C,13
xDpPyMjYj3,F,C,14
DCLPqfswDV,F,C,5
I0XujyyEuK,F,C,6
n2J1cwDpmi,F,C,10
9eE4Av06Z5,F,C,11
pGYtmSz1Rs,M,C,8
0HvaWdKHxU,F,C,8
asXKWcyAXy,M,C,9
j16hD0k5ze,M,C,10
z3KcCtjnzf,M,C,7
wqmZOR4cbV,F,C,7
mhBJoyoL1L,F,C,9
Ml64zet7Ep,F,C,4
uslyNVyqRA,F,C,11
EPyWg891OY,M,C,11
x5WARaBXKL,M,C,12
uBnCQuYrm8,F,C,8
R8xlXMBMWU,M,C,6
3u2wYekzqQ,F,C,8
6ZXvwZpUoK,F,C,9
mJQr8qdOl3,F,C,8
aRIjYqzFyd,M,C,10
rTSNki9Kkj,M,C,5
uqdxON4Eby,F,C,13
nEDeCOxRVF,M,C,11
VtROMiGKga,F,C,11
eNLvL2OUQT,M,C,7
xbnQ345NSj,F,C,7
ecKPSBFiyT,M,C,9
jASZLz4PAr,M,C,6
KJMiQ2Olyc,F,C,8
4HjhkAFBeL,M,C,10
x109IAyyu9,M,C,13
G1zF2AARcT,M,C,11
bF7Kzd7A3L,F,C,5
cSCdVVTePK,M,C,8
DJhI4iFrwB,F,C,8
gojO4Gx3hE,M,C,17
K4hvx2Vxj9,F,C,8
In65FYz5g0,M,C,7
8H8P2NH8bs,F,C,6
h4rc6RaK0W,M,C,9
55rPXEeIvE,F,C,7
pJTLeiSedm,F,C,14
hfKMc78au2,F,C,10
Rz9Fw2V1eg,F,C,7
3DnFSnnchh,F,C,11
a01jHkjJ5X,F,C,8
8ntHRD6Fwd,F,C,4
oQOuPil8b2,F,C,11
rkBPPyk0FU,F,C,6
LbAHZMkSAc,M,C,9
HjXqitNwDe,M,C,9
apJmjdi6Ul,F,C,10
jGk24XiC1r,M,C,9
ICE1xEIQD7,M,C,11
UgUKvNIJ15,M,C,9
loMZOHUpXn,F,C,6
WEJ9MBG4Q5,F,C,6
L9QjGQgZd1,F,C,4
AFSjq0tQUo,F,C,6
P0Sapvuzn1,M,C,10
G62LapkDbZ,F,C,14
neavGZfQkH,F,C,6
So1NlIXOtl,F,C,11
woE83SDRw3,F,C,7
OQYon7ZZcR,M,C,13
95nGfhBIID,F,C,8
jyAKzQbPXR,M,C,5
tX3HiSuYDN,F,C,8
LEsUK8ESLb,F,C,7
HMQcKFdxju,M,C,11
sl5R0CtIso,M,C,4
N7kseIMa6U,F,C,8
bn566lEnBi,M,C,11
L3HeuxEBAM,M,C,7
6oTWS4p6WH,F,C,10
xW9qxgvuqz,F,C,7
MBQRMBm4r5,M,C,6
AYdLfArhBz,F,C,8
bTcvZE5MWl,F,C,6
LNFPU411DR,M,C,9
gEO7p6830k,M,C,7
6kr9KDCqbp,F,C,15
3alcKbWYgf,F,C,18
pn4VON8eW0,M,C,13
g02BYv0SkX,F,C,8
CEFTPpv50X,M,C,9
1hzz2EUl0v,F,C,10
TSz5XBFK7H,M,C,8
I1doiRAPqc,F,C,9
fv6xbQt3lv,M,C,9
nYXKjFztxM,M,C,3
51wPVytQdc,F,C,8
ezFxjVm2z8,M,C,8
I5c3NFBjgg,M,C,6
EhsbhC5Ve6,F,C,10
W0EFgplCi1,F,C,8
QK91PPV4cD,F,C,9
hNCC0g3K1y,F,C,5
YBrMelGxKf,M,C,11
DCdrXApdnz,M,C,8
qoQwMUcE80,M,C,6
Hom79d3eWm,F,C,8
vHD7yzIpP1,M,C,7
I8MUv4Xo3S,F,C,2
BI2FS2jo3u,M,C,9
p1PJPV44k2,M,C,9
UQUaGJN93H,M,C,12
Kw3GDFWOxr,M,C,5
H6HBUDNSIM,F,C,10
urRT5DJbUO,M,C,9
sgPvyvp2QN,M,C,9
UEGOMph6R9,F,C,5
itIUPvgtIG,F,C,7
5qyaYp8sbF,M,C,16
ArQdhb6cCd,F,C,4
jVq0oGmlgo,M,C,8
8V6Z3lcVYy,F,C,5
UBu8Rik1qk,M,C,9
Q7GSVUkI40,M,C,13
PHereKFA27,M,C,8
ixpM9dkspE,M,C,10
XAI2ZNEq4O,F,C,14
UP8QMp3X5M,F,C,12
5Nw7NEkbxt,F,C,6
sfGie0Z5IE,F,C,10
jJg8pAb4oj,M,C,7
tLxEmybj7Z,M,C,7
zLHvaDUrdS,M,C,8
ljN6dHurVD,M,C,11
oyGmcQaP0O,M,C,7
KXlrijwCHa,M,C,7
grp7g05ZNE,M,C,6
j4FzuRjvBy,M,C,9
dfLBVFyamr,M,C,11
Mo2OFwUV68,F,C,11
JX7BqCYDFE,F,C,12
oiVwybAR4H,F,C,9
rioWtUnUC8,F,C,9
uF16tsSQBD,F,C,12
ceB0BdkJbs,M,C,11
tiV6eigGJ8,M,C,8
z4V9P1Ezqp,M,C,13
RvD3TpFA4c,M,C,9
yNillwA2Mz,F,C,7
V0m8XfwyIb,M,C,14
r9CGero03V,F,C,12
pREISGk8yG,F,C,9
ZAYJHxc3Mw,F,C,11
Anvr3k86Hb,M,C,8
q5PTNHi7t3,M,C,12
wDlIMQ6zqs,M,C,13
Ia87l2zsMA,M,C,6
hRPKKPSwd4,F,C,10
PW8GCOx9Kk,F,C,9
3gbfwDV6CU,F,C,8
57kC3wa9Ga,M,C,7
zGzRhRund1,M,C,7
eSBCda8btu,F,C,13
faEMqbztEp,F,C,5
GVBamoCCSH,F,C,12
Jed93Dbfn6,F,C,8
YBBdEULotU,F,C,9
Dvzsif0WFJ,M,C,12
xIrYlg8vwD,F,C,14
4bWmfe4RY0,F,C,9
VhGJvQkAch,M,C,9
xuYr1nad6f,M,C,14
gSEmS3u1m1,F,C,12
v7VAG5QnVI,F,C,9
Fk9YLel8B4,M,C,12
rv3xVZFCxx,F,C,8
wFYv5B45SK,M,C,6
COf6JLyk2J,F,C,7
0sbg7yDaCE,F,C,8
5Jm4S8zupz,M,C,8
NJRHweUbFI,M,C,10
rYVjy9QjH4,F,C,8
CXM26K7Gln,F,C,15
FLy04XCBbI,F,C,12
p82dgfwar0,M,C,11
6vECphy0Jq,M,C,8
cO4bJzXd5P,M,C,6
YZfu0XdIJs,M,C,9
HQQ4xxF8ur,M,C,6
Dp4Dr4T121,M,C,10
YEME1RAcKU,F,C,5
m7uvqto6cY,M,C,9
vvlaRxiAEM,F,C,7
oknJsg7Sh3,M,C,14
Ar4Vv3JjoY,F,C,6
RGJCDyuO2O,M,C,6
ZrcMVExw85,F,C,10
iIgLJMHTuF,F,C,10
F9ohgAw2wy,M,C,7
It5dglB78O,F,C,5
kHAQDytO61,M,C,11
1SOBifuH0N,F,C,9
UXAO3ZQJiC,F,C,10
P5AoXZoidI,F,C,8
49GEuIViD0,M,C,10
1OfZp0to7I,M,C,11
RZUsX8XTst,F,C,6
CrTUmEt3Wl,M,C,7
2oGVcph8ey,F,C,9
73k2t4iWID,F,C,12
6b68lNfEy5,M,C,14
TDBZ04o0Rg,F,C,11
vS6nyzzoAl,M,C,10
OW6zLkq4sZ,F,C,6
FQnVKVwmmh,F,C,25
bbSXzGreaI,M,C,15
NWSVElNWA8,F,C,9
7GLQ6t670g,F,C,11
gon4VfN2Qx,M,C,13
TS20vNgnKq,M,C,11
BkOsTied1H,M,C,7
T7Y7TKhHS6,M,C,8
qct3z52qJ5,F,C,11
YnFteYnvMD,F,C,6
sm82TQv5BB,F,C,9
VosaCQntBC,F,C,6
ELqFSwab4q,F,C,5
IrdRn387iz,F,C,6
BsOVn8rPKD,F,C,14
GkjpMzITCH,F,C,4
ijWWfiUbf2,M,C,9
GTyY57XcX9,M,C,5
hGWCVrg6F8,F,C,9
Mzy4yUGSiB,M,C,14
OJrhu8cRIa,M,C,8
ZJIczs0cPX,M,C,8
iG8orRlkca,F,C,6
a13rKOcb83,M,C,10
p2nECMnqSL,F,C,11
El9xo2BJOo,M,C,10
oO6l5qUVUz,F,C,6
7CsjyZTJY2,M,C,11
X9qsZv7wKO,M,C,9
tZKfn4zXrG,F,C,6
StaSpFFC3x,M,C,13
9OmIAZvijy,M,C,8
EByBPehzxG,M,C,11
dNS4aFha64,M,C,9
VmM0Xg7cDc,M,C,7
5J0nJLEuJz,F,C,13
FKj2OBXRtB,M,C,15
9kfjy9eVdz,F,C,10
FEDRqvNyeU,M,C,7
Gtka0uHrAB,M,C,7
3spUg3ZWjk,M,C,9
VY4DACZoUV,F,C,9
C8bkbVT4iI,F,C,8
W6vkeAYvSd,F,C,8
WddZplRkce,M,C,10
6C8UoTGNNy,M,C,5
O25NYUhmt9,F,C,14
QJn1us2wo5,F,C,6
Jf0bJtAw6g,M,C,10
ljPx1VRzr5,M,C,11
J3srTGkz2e,M,C,8
g1zti4RXgy,M,C,8
woemdNxJM4,F,C,10
83my00pvJD,M,C,9
QfkKUI45k3,M,C,7
nIKFsxOD9e,M,C,17
AwgE52vUj8,M,C,13
Q7yI6h5DYb,M,C,13
4bpH5kgL71,F,C,12
NZTP4FiOQD,M,C,7
QJItrvRdH2,F,C,11
vPOwrZSQ0C,F,C,10
2QSsa4vm0d,F,C,13
ch0z2c7yNg,M,C,11
DjhJgN31xR,M,C,7
7ZDy9C2iZE,M,C,14
cX1IFFZUb7,M,C,3
qYbzp8MoDv,F,C,10
SbWlxI5qZw,F,C,10
NlPhIQfZa3,M,C,9
NChffiPFOn,M,C,9
L6zFSsuIns,F,C,16
cjEoHyZfYC,M,C,13
T3sxIF8KPC,M,C,7
PpvheCap8m,M,C,13
IzgPU0q8Kr,F,C,5
QWK53YWRuu,M,C,6
ieyjLuob87,F,C,8
Nhb5y3kTBU,F,C,6
Czyh4s88HG,F,C,7
Fdk5r0w98u,M,C,11
NQSQvPTHwg,M,C,12
F4uiaQbNi7,M,C,7
32bsxMOOqB,M,C,14
qX3Cixuizl,M,C,6
SHy3pxsQVj,M,C,13
BKPd9scrah,M,C,8
rsYqRcPqhV,F,C,11
L446zzqPOA,M,C,9
ywuAvDDGZC,M,C,13
jSbNlET1GH,F,C,6
hPhO6jjHKk,M,C,8
AjCSONj1wm,M,C,15
sMQgXGUomP,M,C,9
20ouHmPTp5,M,C,9
SqlRDSOqvU,M,C,8
SGD1M98Nx3,M,C,11
vJWJw1mtbK,M,C,7
QcPHro36yh,F,C,8
s9EwVV0sok,M,C,11
cagp22MZnR,F,C,14
Zmva7pmunk,F,C,8
KxVCcorFng,M,C,15
zJhCdUQyuR,M,C,13
XaPHzjj1CV,M,C,10
LoyvxuHbSK,M,C,9
6TxFguoTFp,F,C,9
k6zb4cAD1R,F,C,12
507ZzU8KzW,F,C,9
APwOyZiHC4,F,C,10
mSMTdFVtFn,M,C,11
OpNZjo87oh,M,C,9
NQ8OQp3ZKD,F,C,9
1XSqBeGlYu,M,C,6
EA8fgeRWZA,M,C,11
XVdo0RjCbf,M,C,7
TarCmwSfX7,M,C,11
H2Ks1Jshff,F,C,10
O2OwxaexCM,F,C,7
rMzB4aNhkh,F,C,7
QMQEi0R1A1,M,C,7
eg7WLQYkwL,F,C,10
fMeGUaysHv,M,C,10
rEZS7HnzGA,M,C,6
oJB0F2UYPB,M,C,8
gnE3UQx2Xd,F,C,5
K4tathE1dW,M,C,5
TyDKMKKxS6,M,C,9
O547GbxmbF,M,C,12
cQEPHm0tQA,F,C,10
TwlyX8tKf7,M,C,7
PHgyGTSLjH,M,C,10
Q4e2X1Tut0,F,C,9
5NKmcZgUKI,M,C,10
CMlsMOWDQl,M,C,5
LiOtnOXRR6,M,C,7
dHCi0IN6CW,M,C,9
wztpnAc1hj,M,C,8
WbePCkrOcH,F,C,10
lp6fPvZbMM,M,C,12
0QgLhEMQq9,M,C,10
8YnGETBsrM,F,C,7
7PEGyB3CsD,M,C,10
1xyJl3ikzC,M,C,8
rJeSu6SmFi,M,C,11
QbbvRkiRZ1,M,C,15
K81b7LyV6L,M,C,12
Vf1LUnOlor,M,C,7
qSw4hvju5G,M,C,14
tCy0bUUumv,M,C,11
eGGU2rn3iL,F,C,8
YO8MC6kXSn,F,C,6
dhTZaYtYGM,F,C,14
m66JJgIAJE,M,C,9
XnKSy3sgke,M,C,11
1xuIRpl4Ni,M,C,14
EBeQw0sxRB,F,C,16
1UsHAgWEjE,M,C,8
NF77NEFEIF,M,C,11
npR7JWnmCD,M,C,8
y1xeBtoDdi,F,C,5
BYcok18jsU,M,C,11
H3no0M2ohK,M,C,11
8xuHLPwwul,F,C,8
6chiGZPTxT,M,C,7
xWweadoBEa,F,C,7
slCFVEK6Gr,F,C,8
AzXAoFmFtU,F,C,7
SvC40Blxtq,M,C,11
7J4LsRybY5,M,C,12
Q7JbkpHyfc,F,C,16
phYgrGK4me,M,C,9
Y9lbyVd6X9,F,C,16
KHuqHyZ5FZ,F,C,9
ZtlZq4Vxs1,M,C,8
rwixgI8tnl,F,C,6
eeBVYs3GKz,F,C,5
xOtcLCfs0v,M,C,5
0pCq5WGpZF,F,C,10
wbrni4Kjd0,M,C,10
O3OcyOaEFP,M,C,3
CXzJWMgOzu,M,C,7
dS7CJXAb5e,F,C,11
oCdNh3hLzJ,M,C,7
MUkGiWgJQh,F,C,15
ihHY5D2GCT,M,C,12
z2gwElH7Te,F,C,8
TT0Rs5RJqj,F,C,10
gCHTRjs0LP,M,C,10
0wQQpMBOGZ,F,C,9
evVK67k58X,M,C,13
FYAqSgT3aK,M,C,10
9NI8cRz0FE,F,C,6
qf4S7WmMwQ,M,C,14
iC2VFd1gJ2,M,C,8
PyqadefLxs,M,C,5
Nfb3hAFkmG,F,C,6
1jp2sfzhu2,F,C,10
PITTABpDvh,M,C,15
PlWsdQmm7g,M,C,11
YyzDP8cofh,F,C,12
jTPDnmJXWg,F,C,5
ajumLDbVEY,F,C,8
AHyxfzW0Is,M,C,10
SGowO7Avr8,M,C,13
pQTbZqRs1i,F,C,7
O7Cy6EK4KQ,F,C,5
TWN5Qc1yQG,M,C,10
cCn2EbE85p,M,C,8
v1d1IMPTcK,F,C,8
tYpzAm9xWD,M,C,5
LAeswbpZl4,M,C,8
suKdyCJFOM,M,C,9
9gUt5okrRY,F,C,15
ocPuo9t5Ez,F,C,11
C1M3ufQUjs,M,C,13
s4gSslH293,M,C,7
o0NqYdQYXk,F,C,8
35CiL3ZHNV,F,C,10
fMV0NJGrIB,M,C,5
br8EzFV8oa,M,C,6
VIY7qs0KQt,F,C,8
z7pIBWkd0f,F,C,3
H9ruowWD2E,F,C,12
1YVDz3h7tF,M,C,9
tQr8fXJxAV,M,C,4
g04KH4bkvQ,M,C,16
ZxHBaeMC7H,M,C,15
TQdJrygbLd,M,C,10
IQFgLvH1XD,F,C,8
r6GFLgCrDN,M,C,12
jNyErEAhPO,F,C,10
PfJjDQMbcf,M,C,10
bQNYd59VZb,F,C,12
Kq0ka6ycyc,M,C,8
lDHfFpRgWC,F,C,9
i2sNgZQDgD,M,C,10
SHP625eL0F,F,C,7
TGA8CJF9WD,M,C,11
OUWFnyYBAz,F,C,5
2iuwWyfCpx,F,C,7
1ReDXinGxX,F,C,6
RfCKALL4mk,F,C,11
1GDlbFpSe9,F,C,14
hazlq7Koam,F,C,11
fPl6zqSHA0,M,C,9
NNJV88UFoT,M,C,9
nK5RZzFkuB,F,C,7
QD9Onzdc2b,M,C,8
ClPTribWaz,F,C,8
mdleCXJHuM,M,C,13
oT35pEBZb0,M,C,5
ambNr2tV7T,F,C,9
BiEspdjaJS,F,C,7
aMUlM71Kum,M,C,8
5PC4hgK0tj,F,C,6
0Rngwjrnex,F,C,3
16nrZ1poMP,F,C,11
zh6Wb7MMY3,F,C,8
03jctaqoNt,M,C,7
jbN5czHZQL,F,C,7
DsDc8wHy5N,M,C,8
jVzbBSaWBf,M,C,8
pX6Rg0GYlF,M,C,9
P9mD0oKwTX,M,C,7
KU4fFO4VcU,F,C,8
SDesAAtfef,F,C,5
nZwfMNJxVe,F,C,6
lGUzR9Vg96,F,C,11
LWxnYC0a7J,F,C,3
NVe1nU6KKX,M,C,4
YozFWVof5U,M,C,5
LdztCiNI4y,M,C,10
GwkNIgWvxH,F,C,7
TYj3zzlTM8,F,C,5
FtZ0xzBiyQ,F,C,8
QVomicEtiB,M,C,11
1pRwACmLLt,F,C,8
jNntQO2hP9,M,C,8
5M1KgCRAlo,M,C,16
WkZGQWweTG,F,C,8
AkGPS7Y4yI,F,C,4
rCyUT1JrEc,F,C,7
m8S2FKyT4t,M,C,7
dCPdMj0Q0M,M,C,7
2YvYeSLhMd,F,C,14
i5Huw7D7mm,M,C,7
zKN2GheELb,F,C,8
jQOULaTjtW,F,C,7
3G4qundAgf,M,C,9
h15mH5cPHo,F,C,10
If3bdUnLKD,F,C,10
mQlay7y0Vt,F,C,10
ycqufNkqH1,M,C,9
grbhYonE9k,F,C,6
8xsbsSY7Z7,F,C,8
Y9KqEEt96B,M,C,10
mUyN9BatHz,M,C,10
kTjcPFkEE3,F,C,4
AF3uUVEumb,M,C,16
7iOSVo3mqC,M,C,11
7xPyvkrkHw,M,C,11
syNA2kOyQC,M,C,5
CTmWhbKzyF,F,C,13
r22p4cDUR6,M,C,9
2kW2K6e3B0,F,C,7
fAZyEBQ9gL,M,C,13
UCZQvHGzxs,F,C,10
WmBU7hY9xT,M,C,12
hgFUoGOGtr,F,C,10
FHmJyx4e00,F,C,7
2HxYT2T4YK,M,C,8
zVGUNp6EGC,M,C,9
GRdRXIXHTP,F,C,9
TEuGbRPfBW,M,C,8
aEQAPgW9qj,M,C,8
kYG7N6T1k1,F,C,7
DIQLgYUcOz,M,C,7
z6TseH9F01,F,C,5
WHvI7SeboT,F,C,9
eYkV0wUqOV,F,C,7
SZWdeJZ9PL,M,C,8
qqDLBEnrT3,F,C,6
0N8wdJR39T,F,C,4
mkYObIn455,M,C,8
S5LAEAoQNq,F,C,8
xer8CtPm4L,M,C,8
HWCYZVTGPW,F,C,16
GyxX8xI12I,M,C,12
gQnWDf2FzU,M,C,11
hptqtkE4kk,M,C,8
TnZg2D2fPA,F,C,10
rZuu9heZpW,M,C,12
FnSlFcM2N3,M,C,6
wzkZxojGbE,F,C,6
EE6fMOtBsu,M,C,6
1bXziLQwFz,F,C,11
s9cNYZ4RRM,F,C,9
LkjkXE6OxO,M,C,13
WeSTLkkiNO,F,C,9
c4h3O0899v,M,C,6
Gvr0A5T3ED,M,C,13
SKsqYrlhKC,F,C,7
LIPaGyMrwl,F,C,5
CKOqdAAglk,M,C,13
x99fEiBwKr,M,C,11
MtzMo3MiXq,F,C,4
rN3KpHITs3,F,C,8
d5YNyKW9sf,F,C,5
90orXdiL4D,F,C,9
FZcs7Danor,M,C,9
VHzIfR3yj6,M,C,5
7ovP4CTRV7,M,C,7
bfvP8XLaOs,M,C,10
AFFAPoiN3d,F,C,12
LvKiiXj6BE,F,C,3
QV1Me5azGg,M,C,8
qwxOn0o8OE,M,C,12
nUyZCwdV0v,M,C,11
CxmYNB2oiE,M,C,8
NDPC7bFZAj,M,C,12
IiuQ6lkKrp,F,C,9
yLve7FZPcq,F,C,13
pXBUfMtlB0,F,C,12
f7ppRKNX1H,M,C,6
dTQ1FvCj8p,M,C,12
iAkCBNgWv7,M,C,11
BpOeyuGhxs,M,C,11
gQ45QHlfHY,M,C,10
wCEKyFNo8G,F,C,8
CNcAihlION,F,C,6
TfCHZAOD8g,M,C,9
OTEuB2Dh85,F,C,11
SiJwpkZZrD,F,C,6
3dVN2zksWE,F,C,12
ZsSRUOsigM,M,C,11
aWEIV49kAd,M,C,4
G0hlCXMK1z,F,C,11
I2nmH7TGFj,F,C,7
lFU4cs10Zk,M,C,8
uc6DJqsZKM,M,C,12
yljSbPs71C,M,C,8
y8XTrBqA2R,M,C,6
woMkU9Doaw,F,C,13
rwJ7OCGOzu,M,C,7
luozWl89HQ,M,C,6
MRm0jrW5zr,F,C,14
6Ka0zAh477,F,C,12
ygsAMhqYof,M,C,11
OV3RNpxt2R,M,C,9
Gsa4VZXk4A,M,C,8
f5UK04RNxl,M,C,6
eq2UHIU7Ok,M,C,12
OGgri4FrUM,M,C,16
p6bYCF3Aej,F,C,7
VzWbIZh0Gm,F,C,9
RrcOSW5TDY,F,C,7
lgAzsbotnP,M,C,15
mTPOMtYAMC,M,C,7
lyneNsRi5c,M,C,13
57yDhox6cu,M,C,14
S9wUMHomnF,M,C,7
oh6MQPg5gJ,M,C,11
J3xcJNeglO,F,C,12
3PVY9lawWS,M,C,9
X9mU6tPz27,F,C,8
ckSVEo38jN,F,C,6
j75GrMEuru,F,C,7
CGxzxQzDjw,F,C,4
Yi7Q6FbrHe,F,C,8
VwkhNphsIG,F,C,12
tKH4RrpaRw,M,C,9
nX0VDS5Mvd,M,C,12
QI7oW3y5SF,F,C,9
NuU8wS0ege,M,C,10
1voQI72JEF,F,C,4
VpTMERUcaz,F,C,6
YlTDQ70bD7,M,C,7
WiQyh4gRji,F,C,7
nnXH6DKqt0,M,C,11
0GyJSza7Ln,M,C,7
icgUfwjzbH,M,C,17
nUkHpvxi90,F,C,9
G1rPvSLPdO,M,C,12
vETA3jSi55,M,C,11
eUUcvOF17s,M,C,8
fmiotmeJuu,F,C,8
0FV4AyYw2b,F,C,5
sIbNPktA6z,F,C,4
z0yaHxc8xv,F,C,9
