member_id,gender,status,mem_duration
4Wgm2ehQVt,M,C,8
yp6H0N64je,M,Q,6
r4McDAlcrA,F,C,7
UXFxvFddzm,M,Q,2
eIaf9FgKFx,M,C,7
wOoGrGPqE3,F,C,8
m2pB29yoKo,F,C,6
DHtKzQh09u,F,C,8
ihCXF9WVuI,F,Q,4
Z7A4v2uuCJ,F,Q,3
CtD1JP2nv4,F,C,7
3dmiMLi6fh,M,C,8
dXnkEBjTEG,F,Q,12
Co8wXsIWLb,F,Q,2
UjgegqirBn,M,C,11
ZRVuhEbR69,F,C,8
VC0jzd56Kq,F,C,6
Psc9CIuJcQ,F,C,6
tp1BNAqHI9,M,C,19
1JN5m7BZVl,M,Q,7
2pxjjUsFc7,M,C,12
c9shef3Rp6,F,Q,24
0TNT0eqSIE,M,C,13
VLS7vfq9gY,M,C,6
O3sdb1yFnR,M,C,8
bIyla7xQJj,M,C,4
Nix1lj6YgE,F,C,10
DPT0hLocln,F,C,17
D6ylASymuS,F,Q,10
7RUfkHUDsQ,M,Q,4
wPjwpxqJLr,F,Q,9
R8xlXMBMWU,M,C,6
QnskhjRt98,M,Q,4
um0S2GD6N1,M,C,12
R5e9bAIvIp,M,Q,1
FPUFbEeUdM,M,Q,12
OjTKZ8QoUK,M,C,17
68soBzn7AF,F,C,11
9dP4SWxn0j,M,C,10
cjn6dyaSMY,M,C,8
G7jOEEIw2Y,M,Q,8
3NnSNXhKRX,M,Q,7
Lx4NWx0MTL,F,C,5
kFGIbVKE39,F,Q,4
z9Lv8zNrdv,M,C,15
6BKhqac19g,M,C,9
HUufULmpIc,M,C,9
TReIFuUj30,F,C,13
VZFb2HeZFF,M,Q,12
WBTQ7hIKUo,F,C,9
Xr0DoQKpjD,M,C,12
GVcwi6k4yR,M,Q,3
BOkdHTpNFG,F,Q,8
kXUUWFWg0J,F,C,7
dQLJdrMi7p,F,C,8
MUOiXvlxsb,F,Q,4
F1IQHvp2Rd,F,Q,1
GkFJTUmmFX,F,C,11
LWgFUVPE3P,F,C,6
icY9ZGMmhF,F,C,8
fFTDOMiQA8,M,C,8
XyYlU55tgB,M,C,9
ZNalYXWuWs,M,Q,17
b2nDV6fQsw,F,C,16
9M0BQ9rLQ5,M,Q,1
ujoWU1nmqA,F,C,9
qCCEjD7W0E,M,Q,50
PFEfpVYBw0,M,C,10
bRWUuGCMsS,M,C,7
R2AThO10Et,M,C,6
kKHN6pshXI,M,C,14
bxHZ9HNrVv,F,Q,1
Vj54lMDmTm,M,C,13
SFmc3RqElA,F,C,11
eGonjxfqAo,M,C,8
JqD7sWywzd,M,Q,14
OQXWP7TtRB,M,Q,3
jK3zUc6qG9,F,Q,4
v7iKbfpoyy,M,Q,1
Ra7DILL6C1,M,Q,27
7H4wv5mrF0,M,Q,6
UQ0FzWhEjk,M,C,9
fmzV7bpq0C,F,Q,4
eGMutdiIl1,M,C,10
PhRpYnTdZh,M,C,10
Z8boIlS74O,F,Q,4
y2uERtderC,M,C,15
7zI40MSBSf,M,Q,1
4QNsuwbk5d,F,C,11
bXBixnqFd7,F,C,8
fbWlzmF2yT,M,Q,1
j1UmA7WMrH,M,C,9
MY7uLY50H1,F,C,11
9ltiG6R26w,F,C,6
pbk0vVDzsu,M,C,13
hbBKLBjdWE,M,C,11
x5xOuwIGIz,F,C,8
Op4xsg0C47,F,Q,7
pFTtBkGifJ,F,C,9
v54I59LgGA,M,C,10
VURbFtQNQb,M,C,10
yAp4Cw6kHm,M,Q,3
m7t0zYuWJr,F,C,9
tm4QEQNsl7,M,Q,7
188Ap27i7O,M,C,12
MlEsZVh6B0,M,Q,6
mdbNmmY9RF,M,Q,6
x466g9Nszm,M,Q,2
PfVjGMQeSE,M,C,8
sfFjrn5oTb,M,C,8
MG2QignraZ,M,Q,4
bfUyurPPcs,F,Q,5
PgDgob1rWh,F,C,9
FYVWNJHS7b,F,C,6
ZRU1ytFWuh,M,C,7
v0WxGVheut,M,C,9
8L72ygXG1G,M,C,10
ojEEjCL5y7,F,Q,8
ePHVljOSCc,F,Q,1
SCCePHZR63,F,C,6
vIeybIwWXU,M,Q,3
AQbHs4UdVp,M,C,7
rMTPGqqCHF,M,Q,1
3MLp1AF54e,M,Q,1
89GvtHofMu,M,C,10
D6DteJOhp4,F,Q,2
MipLH8sd9Z,F,C,8
h1kn19yoeA,F,Q,1
vzEXDyLkoO,F,C,8
yXbitiD0Aj,M,C,9
H1NKakSb29,F,Q,1
XXCgHi8KTf,M,C,7
O34BUgy1pH,F,C,11
lblttPpT0A,F,C,6
2STEl1yiI5,M,C,13
qsPF9Ji8H2,M,C,12
hygHxxySXo,F,C,3
lgjh5BtJxw,F,Q,3
uJxVGYE5Ix,M,Q,17
GaQor6vSUN,M,Q,10
ZDRV4KXa2T,M,Q,15
NctflgtOU3,F,Q,1
t0NhU03Wtw,M,C,9
umRCsPbprh,F,C,10
0zT5BPXN3b,F,Q,4
CvXvRFeOE3,M,C,11
9dWWRF4uHt,M,Q,14
ggclmmNvoQ,F,C,9
RZfUxQtPB1,M,C,7
H66fbZBpiJ,M,C,10
Y7deD2zbdx,F,C,8
uCjFo2Un3k,M,Q,1
moEL0px9fk,M,C,8
HaYtd46U8c,F,C,10
zCxlGltTnf,M,C,10
KQDT41zkEe,M,C,9
3spPsGgm9F,M,Q,6
xMCGtqnIGW,M,C,8
12UH1XesBe,M,C,9
toIyu0k52j,M,Q,4
gxwG15sebm,M,Q,3
bvg4SQGnRp,M,Q,8
TBTLBmFbrn,F,C,8
wLGcYRZFT8,F,C,11
H7MvuTiEom,M,C,8
qQflxxSRcL,M,Q,17
4bxZuDlv9c,F,Q,4
xMN9P6U1DC,M,C,10
KplilBI6RB,F,C,8
CT8c4JyMxG,M,C,10
MqUXwEOQLu,M,C,9
WzgI9soIh0,F,C,14
arT1sEIiph,F,C,5
Etownwk5O9,M,C,9
fSpSYMKvEV,F,C,11
py7CGVXopO,M,Q,3
yYLKpjcith,M,C,7
V2o8jBvrb4,M,Q,1
Lv07z9JjXZ,F,C,10
osUnEKYJ2Y,F,C,5
H8PqK0TeVI,F,Q,9
h5TjtsiZY4,M,Q,10
j9p4QaKzjg,M,Q,14
naN26RSCZK,M,Q,13
Ge5xQOBggh,M,C,10
7jiC7v4A0D,M,C,8
084MUFFwyh,M,Q,2
vkbmI2OTGv,M,C,11
eTqGnMntC3,F,C,16
D3jzAAKEl0,F,C,8
P3wiWNVuyn,F,C,8
5Lx54PHZdM,F,Q,14
adMp69qaVZ,F,Q,10
SvMAFw5arF,M,Q,5
oKsipODaq5,M,C,12
kyiVMDvIli,M,Q,4
dpnjstzsfO,M,C,10
ngKBUE0cZH,M,C,6
HtbmrK988d,F,C,11
SlX0kDMCrK,M,C,7
wmYfbJzSR1,M,C,11
AwjoFH6GhM,M,Q,4
sL8o8ZhWgB,M,Q,10
paMmx9REFZ,F,C,10
Z8E6vsgxa2,F,Q,1
KOKdiyucpG,M,C,13
VKJrP1vBw4,M,Q,8
zZIw8j4jUr,F,C,6
tEudvL0RLD,M,C,11
wnCtJK2oMu,M,Q,6
DLqoXTTlai,M,C,7
A1QboDxCVZ,M,C,11
RIXPCRKqbn,F,Q,1
NaQFSAhm7e,F,Q,20
rKdwMKeKbk,M,Q,3
D8g8VUHREh,F,Q,10
euVWKq0uhA,F,C,7
dRpT0CePEQ,M,C,5
QH7T1Bszar,F,Q,2
JYhmvarRAU,F,Q,21
QsmFeXyc7C,M,C,7
O20u2IN63H,M,C,9
YMH0UJMuXy,M,Q,6
EiOqYeMHTC,F,C,8
L99jG0CEef,M,C,12
4XOCgZzf3z,F,Q,6
AD5HwPIy2j,F,Q,4
VVUl83728c,M,Q,12
7tk9fgbYCu,F,Q,3
HfaBK9cGFS,M,Q,11
Htg3YPipl4,F,Q,13
wUZU2G6Voq,M,Q,3
VO0r07qyxt,M,Q,5
r1SsS6NGQc,F,C,9
u5cWrLhgNf,F,C,11
GFSbmAOzVm,F,C,8
LEvxBCAOEK,M,Q,1
Q8skyBGBN4,F,C,8
ydjBiTwVFf,F,C,8
pZEJJbM256,F,Q,5
DshJMCjuuY,F,Q,10
6Yt6KXc4IX,M,C,9
KAFt650CDt,F,Q,12
fgrbE2H7ke,F,C,6
GeIP9gMna1,M,C,7
67Y6pejnAE,F,C,8
niKYpqwaeI,F,C,8
unFdXyjNiw,F,C,13
Xy0WW7KsjH,F,Q,14
ilIKZPvIsn,M,C,13
TVWuUaD6R2,M,C,14
lcMwJDk41J,F,C,7
auxTnWGEVY,M,Q,17
yTYva7eWZd,M,C,8
aVwWMf0YKy,F,C,13
aqFZRfbZcy,F,C,9
vtKAUt94Jo,F,Q,5
qrb5iWiRXb,F,C,11
Y2F9bZREGx,M,C,11
qSqfINCGoM,F,Q,25
z8aKJvtvtY,M,Q,6
n4FDptev2J,M,C,6
kCXR4BIo45,M,C,14
3Gy81egxgL,M,C,5
HUq3m0okbd,F,C,8
I7BagykAyF,M,Q,21
WddJrvdP0D,M,C,9
sXSbToGxKX,F,C,5
lNWWnseLFI,F,C,6
aZTYMBwWUY,F,C,8
KK4E9i0AmX,M,C,9
KNxgXr3tFg,F,Q,5
Tmqdlp7u4b,M,Q,4
HvsLTRcqze,F,C,2
NdnWBqcgnu,F,Q,3
j3liO7Oe0G,M,C,5
MeRFOL7r5M,M,C,7
7bSMfXYL5S,M,Q,9
eQzMHP0EmR,F,C,9
4PfGZ4SimK,F,Q,2
U0JzvsNXs1,M,Q,4
AZLpSNJvN6,F,C,9
YFTd199q3l,M,C,13
4RONHbR4rf,M,Q,2
t4HImRiOAb,M,C,7
6s2GxwXmMU,F,Q,12
UnZBUq5dmy,F,Q,9
cYiRlM8Gdw,F,C,12
94dL2krKBh,M,C,7
DQS0mZCgA3,M,C,10
RDTNfrUPAh,M,C,11
SCil7kx6Uo,M,C,13
JROlieKbby,M,Q,9
GpTF35YKEk,F,Q,10
dAU6jgRn62,F,Q,2
iXmtt6huuq,M,Q,5
dEukQyhNW0,M,Q,3
d3euyJ9atz,F,Q,1
KUmMcZbvFK,F,Q,3
8IYbYIXjhd,F,Q,1
Ty2WPL01ZY,M,C,8
8MBuHDQ4tb,M,Q,1
kJKDyKjtGU,F,Q,8
z2JgnyHyzW,M,C,11
TmwhpNpP0B,F,Q,5
bS9m51ggl6,M,Q,1
hznlk7bh05,M,C,6
LidilBnIwP,F,Q,5
KZbWhGRvY6,F,C,7
9ChnOUQrk2,M,Q,4
RSkMcugZn7,M,C,11
KQgbYJecTc,M,C,18
XWAGT4wU3o,F,C,10
45KwV3fSyl,F,Q,4
pPLZ2eu0XL,M,C,8
bCBbkDyPGl,M,C,10
RFmzXGWnUH,F,Q,6
Pt8sKU53Vn,M,C,10
TxGybMEuCp,M,Q,3
ztAXJxM9HN,M,Q,2
fmLBekaXhm,F,Q,2
ykW0Mop9EP,F,Q,1
gwMKWPvE9G,F,Q,10
9nAJ4D7lyX,F,C,5
jtoUZPqGlV,M,Q,1
N54GdQrtZg,M,C,9
TeIqQLMcEM,M,Q,4
FktkNErEQP,M,Q,1
BUOd70vW86,M,C,14
WAKnumYYkR,M,C,9
8jhtT29cUh,F,Q,11
yq0uX9kqPV,F,Q,8
gvU4ofLr7g,F,Q,3
zSz3Omru0Y,M,C,6
GOlLWpfN5I,M,C,16
IoMUfVNl7h,M,Q,5
UU8qHuY7C6,M,C,7
wVvpkTDznO,M,C,8
L3Aom8HAoh,M,C,8
a9zjhH2c9B,M,C,15
hEMWVzH0H0,M,Q,2
UiXb8QiJKd,M,Q,30
JOzc1pnZAL,F,C,7
3ZiHcPaQNT,M,Q,1
oqpM45CoUl,M,C,4
Hwx1E1ijHw,F,C,8
JSR4EsEsR4,M,Q,2
MN19o8q4sw,F,C,14
1H2yA1HRmq,F,C,8
Hz7Dkie70V,M,C,8
F6e2zRWPZ8,F,C,7
UrXKTcFnE2,M,Q,2
fwynf0AaTP,F,C,11
Ah7lqkaAzx,M,C,9
2WnIVCTlpm,M,C,11
uPYnVIh5ZR,M,C,10
aXpPvoxH8w,F,Q,5
5mOhJHHcXW,F,C,7
CPHA4j9LJw,F,C,10
n51ernc4SZ,F,C,8
T949MLt1lW,M,C,11
xPglzm8FlT,M,C,9
jKygRDN099,F,C,4
znAeBr7tm0,F,C,10
ZO9SBN7vPB,F,Q,17
sKZsWhhTLI,F,Q,1
O28MxIj18M,M,C,15
BNvmwdUyM0,M,C,12
AhEQpWK6WD,M,Q,3
sedeCjjUEC,M,C,12
6rrnAsAZPM,M,C,11
nuocbqjDUn,F,C,11
7w8bkAbAzE,M,Q,2
xYVuqLq0H5,M,Q,5
Qq8hQTYavT,M,Q,5
3qFmZzEhXT,M,Q,3
qOpPPN0T1D,M,C,9
DjNcb4ySoq,M,Q,4
KR5agXdHut,M,Q,6
QgFreaITOV,F,Q,5
gHOxQflAHy,M,Q,8
NDbNioliID,M,Q,6
PrNI8KiqJ6,M,C,7
i5FM6MGUq6,M,C,7
DCfnJITl7a,M,Q,21
jMGCRiH18s,M,C,10
gAND4AwDws,M,C,8
j3tQaBdhPm,M,C,9
9WZzDDpMVz,M,C,13
xMmSEZ1PRU,F,C,9
XatmDB4trY,M,C,7
cqzXMe80Ln,F,C,7
C2Z39sDpSk,M,C,10
abiwEzuubu,M,C,9
CVgUozMVDe,M,Q,2
ER6bfMcU4z,M,C,12
FKHe4dAauj,M,C,9
fB1TJVQ1G2,M,C,10
dsbfZEAnR4,M,C,4
U0EOgr492d,M,Q,1
Ed9hssYO2K,M,C,8
9OX6cWOLHn,M,C,7
zyXKYobAAX,F,Q,18
oifgzy5xEX,M,C,11
5OfZH2lJF2,M,Q,2
By90WKDQbZ,M,Q,4
2Dz2KMsitu,M,C,14
5vy4YCtJZu,F,Q,7
txUkngD334,M,C,18
MbjLfKO1bG,M,C,6
vH0S1XBQGE,F,C,9
KWwYOTXhAF,F,Q,2
Rtff65Qri1,F,C,10
VimHzt87xB,M,C,13
VBWg7svMyC,M,C,7
dLhcXloBLS,F,Q,1
ZzkROw9sgU,M,Q,6
zWbubPNz9t,M,Q,8
MZuHjl5FL2,F,C,13
P2bvWFcnww,F,C,10
7SidufLvQk,F,C,8
LyZyjkjk7M,F,Q,3
epws1kKUVH,F,Q,8
VVNPa6cfjW,F,Q,5
6z7UhwUatx,M,Q,6
AQfqFrdplW,F,Q,1
B7D12VTo8k,F,C,7
WqBQGptsfq,M,C,9
2E8qgSuu7B,M,C,10
Ewn1njRiwC,M,C,6
JbzgjwoqZQ,M,C,8
0dj2KmE9jh,F,Q,3
fCt92Vbwsi,M,Q,12
BQ2CFo64sP,F,C,6
DmYy2bcDaa,F,Q,12
vzh0QUjALX,F,C,7
4ocI5bD4nc,M,C,9
VnBVpBMmRe,M,Q,2
zZ29NEX2zS,F,Q,3
tlt7IElVzh,F,C,13
F6vL781iI6,F,C,6
7gTC78gje1,F,C,4
ZyTJa7gLO3,M,C,8
68n8yjIUpj,F,C,12
z7yXJggx14,M,C,12
hzxtPLABlA,M,C,5
iGxsNPglSs,M,C,6
P3F8zFUSdc,M,Q,2
W4JoEKFOzm,M,Q,6
a0n8nRxh02,M,C,11
c8PkAhhn0P,M,Q,4
S6EFgl1Aqo,M,C,8
xwizv7Kv3b,M,C,10
kOwJ4H2MOl,F,Q,11
Y6cfQLpGgK,F,C,11
AEd1B9hxpj,F,C,7
xY2MyZxWAR,M,C,14
9fkLzeJ6l0,F,Q,4
y5RWIQ0jGC,F,C,6
g3oQyjPOSD,M,Q,10
RyzW6w8OQZ,M,Q,3
uEFdy3Nxr9,M,C,10
a4M5kyNK67,M,C,10
WcOa5ceQ5n,F,C,6
cBQPOSa4i3,M,C,9
KrpRyZrPhC,F,Q,5
sF27fPVsXG,M,Q,1
AW7eWHP9VD,F,Q,5
tibB7S1jPL,F,C,7
tIzcdyiD1f,M,Q,3
jpRBCCQokG,F,C,8
EjJrEo5XdY,M,C,9
wIU7jHaTNI,M,Q,1
xCH2hi8u5Z,M,C,11
J8a7gEYNp1,M,C,8
U2np2Xe0fv,F,C,6
nhY74bEv84,M,C,7
F7FndzGwyf,F,C,9
2snSM5eUcM,F,C,9
XKWzvgRe8m,F,C,9
anWDcJT0uc,M,C,11
MvbmMl6oZs,M,C,7
NYrGQ0jKdJ,M,Q,14
D2hIjIlhsm,M,C,8
6M754FR60f,M,Q,12
F9CvztANs4,M,Q,8
61zY1ViYC7,F,Q,5
h3cz26kqap,M,C,12
nKewufXSpD,M,Q,5
ZzWwMPfIQh,M,Q,1
aMs8ehYCQ2,M,C,10
K0s6uLhSWk,M,Q,8
z2EXIyTro2,F,C,11
rdw3GiU6ob,M,C,7
ktPzuWBy6C,F,C,4
8mYgYVbPdz,F,C,9
uaFDqLbT6q,F,C,12
m3rnfyYYKj,M,Q,16
bI0VyslwIQ,F,C,5
IDE6so0Rru,M,C,7
ga946qHObB,M,C,12
OQz5kU6dFs,F,C,8
ff7ZyKUXgn,M,C,10
eSWsOcvhRn,M,C,19
NHvbaEeBsa,M,C,10
AYn74iWDBo,F,C,15
AF0iSZtskY,F,C,5
54aZk9A2Gr,M,Q,42
MLOtO6XYFu,F,Q,30
UkYbznggzb,F,Q,1
N04KMAaSGG,F,C,14
EGq7FYTNCY,M,Q,3
wqeZgasPy8,F,C,6
HKuSsRZAcv,M,C,13
tKsQYNqKOt,M,C,10
yA84xEaxkI,M,Q,3
Ymh2g0e1e5,M,C,10
z7pyHFwu6A,F,C,13
5tr7Y35Z69,M,C,6
3NpKLEwBMW,M,C,10
XIwbtpGgUb,F,C,15
fwHvWtauhN,F,C,11
i02lzHjrQm,F,C,9
1DyfywmDVl,M,Q,17
OoIrF7wTwh,M,C,10
FN4u2hD7Uz,M,C,12
dDVASQo4Dl,F,C,5
3DiSYtEtNT,F,C,8
ZFU0JfQHIC,M,C,9
qO91FIU6B4,M,Q,3
vQl1sGtVYH,F,Q,24
383KYZXtMB,M,C,10
8Fje1yocIf,F,C,8
AjWsr3e2Zr,M,Q,15
HHegwYPbxW,F,C,6
1OPLdORS63,M,Q,1
LAj8V1FKym,F,Q,2
oieynuJf7f,M,C,6
xY3a6Xvdge,M,Q,10
9WowYaxP7F,M,C,9
WAj4SR4Vse,M,Q,19
cVoMXc1xJa,F,C,11
ashQ63GTEk,M,C,12
5BsxGKqrFW,M,Q,10
StkZU4WDlP,F,Q,4
xEn6FxY8GP,M,Q,3
rKcZajK7KJ,M,C,7
EisGcLnF5s,M,C,9
tfFrnDOpm1,M,C,12
IAbwmgFN1V,M,C,8
jK260K1Wqz,F,Q,1
bYZEnMdSDH,F,Q,4
inp37u8nKM,M,C,14
4ofJ3UkEIq,M,Q,5
gzeSvHaU8M,M,C,8
tlSVedMchg,F,C,6
OjgH0e5mrV,M,C,9
cxyDZwzuwx,M,Q,5
jYlYYBSeZq,M,C,17
m7O1iw1V2q,M,C,6
SaKtyf8P88,F,Q,12
5QwlMSScJJ,F,C,8
9Q316hP1og,M,Q,3
8wLStzGgNn,M,C,5
MIP2CdILCL,F,C,11
3dT3pmW3VA,M,Q,8
Wh8gFiaf6g,M,Q,4
ygPVAdADkI,M,Q,4
7WSX6tBQyQ,M,Q,1
1EBJWeedmM,M,C,13
VW6PBZ44M6,F,Q,7
7ppgfZZMqa,M,C,14
EE7lnWdpNX,M,C,17
CI6hNLK2kY,F,C,11
AhA5WKH00g,M,Q,2
nkP4yUi6Mz,M,C,12
2h0nnJ8bYg,F,Q,1
xGIFEwGKKn,M,C,11
AGOZXQlxqd,M,C,7
9GFXg9SbKc,F,C,6
MFHNEneWuF,M,C,7
wR60sJQ6pm,M,C,14
vh0SHpdnBB,M,C,9
Hx1W4rvoBa,M,C,5
fvkiuQqzkH,F,C,10
Vgq64j2ZKA,M,Q,4
BCcg8oNXJA,M,Q,15
ciixmAK9iq,M,C,7
T8MASRraOA,M,C,7
i1Ao8yP5zf,M,C,11
gpSFf8GUiA,F,C,8
Nhd6DwpI7B,M,C,11
67dmZ51tJm,M,Q,7
57Tjro95Xr,F,C,5
Ru6I2Ide2a,M,C,8
aF49B3gGjN,F,C,11
ENPamheuk0,M,Q,11
ptdYWaq3oL,M,Q,4
BbMoDU5hrT,M,C,14
gsz62HXE5Z,M,C,10
iJDHe6qRwj,F,Q,1
AGfdZu9MSU,M,C,11
TbrRbxXkMb,F,Q,2
pW8m7mTOO6,M,Q,8
O6IimDB8eY,M,C,10
srmITV1AtQ,M,C,14
pdqM2RGzYR,M,C,8
1lUiKg8pZA,F,Q,5
3pDFnZA4sn,M,Q,1
EQnorI3OnR,M,Q,2
1Pk3N23iTZ,M,Q,6
DVrncB1IiV,F,C,4
mFKPT8o7rh,F,C,6
iFQuk7vF1c,M,C,5
uQ04f65HOB,M,Q,4
OBGx5s2gXM,F,Q,5
Z1ZoNEJof2,M,Q,1
DUU21pphSZ,F,C,8
zlOq6Kr3Rj,F,Q,1
lP2jV2zKJb,M,C,8
spF3ckisfP,F,C,7
J6a3TE30VX,M,Q,7
BkEx2f9rVc,M,Q,11
dPZLYqPgUh,F,C,8
TSRcNClfsw,M,Q,4
a2l1U0s1M6,M,C,11
AulK8ldRg8,M,C,10
t0K9txr5Za,F,C,6
9c0U2XW9LR,M,C,8
iqvoXnFoqF,M,C,9
I54dn8zi9Q,M,Q,10
B8McVSZjvb,M,C,8
J5It6W1FUt,M,C,12
TyXWx1g11L,M,Q,15
LkbBudmy73,F,C,9
U1GAcHj2Pm,M,Q,4
mJyOiVFndn,M,C,11
A4JKbT1Irl,M,C,14
8jqYluIMZ1,M,Q,5
pwJWczhsul,M,Q,23
BN3Tg067Py,F,C,5
fZwu3UsRcc,M,Q,5
s1uDz8DpZq,M,C,14
oKPtjxohHJ,M,Q,4
TNHw8P8gQY,M,Q,1
b3uKc430It,M,C,17
izyBmSRnAu,M,C,13
K0AdZZjVXK,M,C,10
r3UPwAJqr0,M,Q,5
f7o3Zy5AAZ,F,C,11
tKfvUsi0KM,M,Q,1
UboBMgc5Vy,M,C,7
qPq6iMXHGg,M,Q,5
zA45jYFKV3,M,C,7
foup3Bye4G,M,C,14
e17e9vX3bh,M,Q,14
NspBdVaYvJ,F,C,8
0GyJSza7Ln,M,C,7
ml01wtGSm4,M,C,12
qIMNUk1j7l,F,C,8
9Ebbw0hCMO,F,C,7
NbvNXrQqMj,M,C,13
sE8l5rDN3j,F,C,7
rRtxQp5OJL,M,Q,1
gXnEU3Wno8,F,Q,10
tIBDInbm3e,M,C,14
87fMME8qe1,F,Q,8
5354lFdH3R,F,Q,3
4pkkWA9LdQ,M,Q,9
D2yvdENtvR,M,Q,2
FVhEDGJDOB,F,Q,11
VeVrg1Ws67,M,Q,3
RVdoyZVbD6,M,C,14
TIbCY3N0SM,F,Q,1
MsnURRjPy7,M,Q,6
hRuNZ2fowW,F,Q,7
2oXfOIpSQS,M,Q,4
iyYmt6pvYB,M,C,17
3zcAvIt2VM,F,C,9
8ml7p7WoOT,F,C,15
qexC53ETgP,M,C,11
cvOC2sCJzo,M,Q,1
WBc7vqMGZ3,M,C,12
pwdBbe08bY,F,Q,3
abLa1VPkat,M,Q,7
zWvbkIGwwM,M,C,13
P42weuCpgv,F,Q,9
irKpibTu4H,M,C,13
HdyZ1if0ye,M,C,7
RXteEC9C5R,M,C,9
bHFdBWnVzP,M,Q,3
rsgZRRsRq9,F,C,7
hhRO7aCzz6,M,C,11
uXVHyjJw9o,F,C,6
ErV411mqsj,M,C,9
fzDg0LTHvu,F,C,8
XJQcepLk7h,M,C,10
2SQJyVaOXI,M,C,5
ww3ObWSQ0V,M,C,6
oETXxMQbs0,M,C,6
54fxQuGlXX,F,C,10
V5PVzcY9uE,F,Q,7
yCtoTDNwyH,F,C,11
q2eY3dg0WH,F,C,7
nHUjCOJRRN,F,C,11
qaSwKTPCCW,M,C,10
9alXbAhGW2,M,C,7
PrJEeKIdcb,M,Q,15
EQXhEDlAz2,F,C,10
jfUAc38Jzd,F,Q,11
hjUeGjD23D,M,Q,9
y4fQ8xC6XE,M,C,8
qXiSQ8roZa,M,C,12
u0eoK5WMSw,F,C,10
GVBFAnwDET,M,Q,1
mlq2yOaiLT,F,C,8
TLG22HNcq2,M,Q,6
zksxrpfOPX,F,C,8
CV8m45JA8o,F,C,16
GMny28zPLO,M,Q,1
fZ4pSOR7tX,F,C,12
kujYH7X6Gr,M,C,7
zSUHN7rXv4,F,C,5
cPUPCUtIAk,F,Q,5
m41D33fEHS,F,C,7
4YtW8hWjJ3,F,C,9
KNffE0pQAc,F,C,7
KbT35btGGo,F,C,7
47sgdznSMY,F,Q,5
mMk8kJ2ueq,M,C,4
52yf4yGbO2,F,Q,4
RZVoPltZis,M,C,10
B8i4gOT58M,M,Q,4
cNW6RPevHT,M,Q,13
PTda6NhkXM,M,C,9
mLAL3gptWW,M,Q,3
8o1tfMMKJi,M,C,16
7SDy1tojn0,F,Q,4
UuLJzEzMuf,F,C,8
S7YPacg7qm,M,Q,2
pzrH2uIul8,F,Q,5
dn9JKJtros,M,C,6
6busAAmJs3,M,C,5
auvtNDyHAn,M,C,7
aWD75QOd2t,F,Q,1
dt263VIPLw,F,C,10
mFrNz03L5V,F,C,10
if2qoPEws2,M,Q,1
ECvCNwuP00,M,C,7
5mWrJpTx4v,F,C,7
FdDuFBXWaQ,M,Q,1
IDOPwaAEDr,M,Q,17
wuzepaQJxQ,F,C,8
YfP8S0Xm3Z,F,Q,6
1FK23DGNgp,M,Q,1
hWxamajijZ,F,C,12
XoH71UVAiv,F,C,9
Q075dx9ljJ,F,C,10
JBhs1wxtev,M,Q,10
N2AaEmAuLH,F,C,7
05zyCksSPx,M,Q,15
wuRSCG8ofI,M,C,8
c59zTPT4S8,F,Q,2
HJLx8Au0up,M,Q,17
7y1950vuci,F,Q,12
Ow0WcAZTI6,F,C,10
RjeGpT4gX7,F,C,13
AqKtmMEfXV,M,C,9
olHs3BdNqq,M,C,6
np6GNw0p1Q,M,Q,1
yRcrAbsk3H,F,Q,4
qAW9H8OID1,F,Q,10
8OvlIaAMh1,M,C,10
INbmI8v6ts,F,Q,1
xxi3IRCDPJ,M,C,7
sD6HN21VjT,F,C,6
sUd37yLJ3U,M,Q,1
gQddtx1nZW,M,Q,2
skdAjQxfcb,F,C,7
1MjvRYHLDH,M,Q,1
MFo9yfwLPQ,F,C,7
2MtPrvs3iW,F,C,6
QfopaewUGf,F,C,10
xaPPk9lHCR,F,C,6
cVuy9oSWAz,F,C,7
3N095qHCZS,F,C,14
UEquSAJBFs,M,C,7
30wMDVUCU8,M,C,10
PYhwzeJYCs,M,C,7
ovTETA266Z,M,C,5
f8Z8g6lMb2,F,Q,3
2bJwebkak0,M,Q,5
qXuHqygz1A,F,C,5
PSZ4rUVgfG,M,C,15
hBpPsAHXMo,F,C,6
6u9afuS9HV,M,C,7
Iapb5L4HjZ,M,Q,4
qNHHrNy4Mq,M,C,12
MHBLkQn0YH,F,Q,1
q0uuoA8SoE,F,C,7
mS0Z1lPhNZ,M,C,9
0DvhnToYWs,F,C,7
oKgaIUKfuz,M,Q,1
axRN1LK7Vv,F,C,9
CU9QV214Ua,F,Q,4
5pv0LIWcQc,M,Q,4
SAgw0Tupsn,F,C,11
Ynv9uY3dCn,M,C,10
BJzYcYzf3H,F,Q,5
jld2x1Vyz0,F,Q,18
pnBKYkpwsk,M,Q,13
255JRDnfRs,M,C,10
8e9HOMtusi,M,Q,13
pyzwOOXjSq,F,Q,12
yAXsNP7Oo8,F,C,8
FxPRyLMsig,F,C,7
eG4aYdnHO8,F,C,7
Xqd6qhDDLG,F,C,5
f0dkUwKc6J,M,C,10
Ww6aoXUa3f,M,C,6
FWjSl2bNdK,M,C,7
CUrNVZFnx4,F,Q,7
VZy9Z7Z5M6,M,C,10
